Date,AAPL,AUTO.L,MU,NVDA,OCDO.L,SGE.L,TSM
2026-04-21,265.9250183105469,512.0,449.3109130859375,199.64732360839844,218.10000610351562,916.5134887695312,367.2200012207031
2026-04-22,272.9185791015625,508.3999938964844,487.4050598144531,202.26426696777344,217.6999969482422,924.11279296875,386.5347900390625
2026-04-23,273.1783142089844,505.0,481.64593505859375,199.4075927734375,203.89999389648438,888.1162109375,381.7659606933594
2026-04-24,270.81048583984375,504.3999938964844,496.64361572265625,208.0275421142578,210.60000610351562,902.7147827148438,401.5196838378906
2026-04-27,267.3636474609375,503.0,524.4793090820312,216.3578338623047,204.3000030517578,903.5147094726562,404.0338134765625
2026-04-28,270.4608154296875,505.6000061035156,504.21246337890625,212.92184448242188,201.60000610351562,890.3160400390625,391.42333984375
2026-04-29,269.92132568359375,508.3999938964844,518.3803100585938,209.00640869140625,193.64999389648438,882.1167602539062,392.90985107421875
2026-04-30,271.1002502441406,496.0,517.0804443359375,199.33767700195312,197.0,876.71728515625,395.1346435546875
2026-05-01,279.88214111328125,494.20001220703125,542.1266479492188,198.21897888183594,195.9499969482422,891.515869140625,396.74090576171875
2026-05-04,276.5751647949219,494.20001220703125,576.3613891601562,198.24893188476562,195.9499969482422,891.515869140625,400.6716613769531
2026-05-05,283.9184265136719,489.8999938964844,640.1015625,196.271240234375,194.64999389648438,908.5142211914062,393.488525390625
2026-05-06,287.245361328125,500.20001220703125,666.487548828125,207.5880584716797,201.5,886.5162963867188,418.5198974609375
2026-05-07,287.1754150390625,520.7999877929688,646.5305786132812,211.2537841796875,197.4499969482422,891.31591796875,413.182373046875
2026-05-08,293.0500183105469,519.0,746.6951293945312,214.94947814941406,197.1999969482422,876.71728515625,410.7181396484375
2026-05-11,292.67999267578125,510.0,795.2077026367188,219.18453979492188,195.6999969482422,874.3175048828125,403.5948486328125
2026-05-12,294.79998779296875,494.1000061035156,766.462158203125,220.52297973632812,187.5,878.717041015625,396.351806640625
2026-05-13,298.8699951171875,495.0,803.5064086914062,225.56710815429688,186.5,847.52001953125,398.86590576171875
2026-05-14,298.2099914550781,492.20001220703125,775.8906860351562,235.465576171875,186.39999389648438,854.9193115234375,416.7440490722656
2026-05-15,300.2300109863281,491.20001220703125,724.5485229492188,225.05770874023438,186.89999389648438,867.5181274414062,403.4053039550781
2026-05-18,297.8399963378906,503.20001220703125,681.4351806640625,222.0612030029297,198.39999389648438,882.1167602539062,395.0249328613281
2026-05-19,298.9700012207031,503.20001220703125,698.632568359375,220.35317993164062,194.0,907.914306640625,391.69268798828125
2026-05-20,302.25,496.29998779296875,731.87744140625,223.20985412597656,198.89999389648438,896.9153442382812,400.6816711425781
2026-05-21,304.989990234375,452.6000061035156,761.9827880859375,219.25445556640625,203.39999389648438,889.7160034179688,406.19873046875
2026-05-22,308.82000732421875,454.3999938964844,750.884521484375,215.07933044433594,205.0,878.717041015625,403.57489013671875
2026-05-26,308.3299865722656,439.20001220703125,895.7422485351562,214.60987854003906,209.39999389648438,875.9173583984375,411.3566589355469
2026-05-27,310.8500061035156,444.3999938964844,928.2672119140625,212.35250854492188,209.1999969482422,855.9192504882812,421.7423400878906
2026-05-28,312.510009765625,427.20001220703125,923.3779907226562,214.00057983398438,208.1999969482422,837.3209838867188,423.8673400878906
2026-05-29,312.05999755859375,441.5,970.8507080078125,210.8942108154297,223.0,842.320556640625,417.47235107421875
2026-06-01,306.30999755859375,451.1000061035156,1035.3408203125,224.09881591796875,201.0,907.5143432617188,434.6122131347656
2026-06-02,315.20001220703125,447.8999938964844,1063.936279296875,222.56060791015625,205.8000030517578,870.7178344726562,445.6463623046875
2026-06-03,310.260009765625,444.70001220703125,1079.4039306640625,214.5,205.1999969482422,853.1195068359375,435.66973876953125
2026-06-04,311.2300109863281,459.6000061035156,995.8468627929688,218.66000366210938,209.1999969482422,883.2000122070312,443.8805236816406
2026-06-05,307.3399963378906,468.70001220703125,863.8771362304688,205.10000610351562,199.89999389648438,870.0,414.20001220703125
2026-06-08,301.5400085449219,470.70001220703125,949.134033203125,208.63999938964844,205.0,862.2000122070312,425.8028259277344
2026-06-09,290.54998779296875,467.0,935.74609375,208.19000244140625,202.0,851.4000244140625,426.92022705078125
2026-06-10,291.5799865722656,468.8999938964844,891.7428588867188,200.4199981689453,200.0,850.2000122070312,407.7950134277344
2026-06-11,295.6300048828125,454.1000061035156,995.7168579101562,204.8699951171875,196.10000610351562,805.5999755859375,421.07000732421875
2026-06-12,291.1300048828125,463.70001220703125,981.4590454101562,205.19000244140625,197.6999969482422,818.4000244140625,423.92999267578125
2026-06-15,296.4200134277344,470.0,1087.8226318359375,212.4499969482422,192.39999389648438,826.5999755859375,441.3999938964844
2026-06-16,299.239990234375,476.79998779296875,1020.60302734375,207.41000366210938,190.60000610351562,823.2000122070312,425.8299865722656
2026-06-17,295.95001220703125,478.0,1043.029541015625,204.64999389648438,189.8000030517578,832.5999755859375,432.1499938964844
2026-06-18,298.010009765625,476.79998779296875,1133.8155517578125,210.69000244140625,187.0,802.7999877929688,462.1199951171875
2026-06-19,298.010009765625,478.0,1133.8155517578125,210.69000244140625,180.8000030517578,812.5999755859375,462.1199951171875
2026-06-22,297.010009765625,483.3999938964844,1211.1937255859375,208.64999389648438,170.60000610351562,802.0,467.6700134277344
2026-06-23,294.29998779296875,488.70001220703125,1051.6082763671875,200.0399932861328,173.60000610351562,806.2000122070312,436.3900146484375
2026-06-24,293.0799865722656,489.20001220703125,1048.3487548828125,199.0,178.10000610351562,808.4000244140625,440.8299865722656
2026-06-25,275.1499938964844,487.29998779296875,1213.3734130859375,195.74000549316406,172.8000030517578,796.2000122070312,434.989990234375
2026-06-26,283.7799987792969,490.5,1132.1558837890625,192.52999877929688,180.39999389648438,817.5999755859375,432.3500061035156
2026-06-29,281.739990234375,493.6000061035156,1145.1038818359375,194.97000122070312,179.10000610351562,825.2000122070312,455.1000061035156
2026-06-30,289.3599853515625,499.1000061035156,1154.112548828125,200.08999633789062,179.1999969482422,816.0,477.57000732421875
2026-07-01,294.3800048828125,511.20001220703125,1032.121337890625,197.5800018310547,189.1999969482422,846.5999755859375,444.2300109863281
2026-07-02,308.6300048828125,510.79998779296875,975.4099731445312,194.8300018310547,184.1999969482422,839.0,434.1600036621094
2026-07-03,308.6300048828125,503.3999938964844,975.4099731445312,194.8300018310547,183.6999969482422,834.0,434.1600036621094
2026-07-06,312.6600036621094,499.20001220703125,984.75,195.5500030517578,183.60000610351562,837.0,451.7900085449219
2026-07-07,310.6600036621094,501.20001220703125,938.3800048828125,196.92999267578125,175.60000610351562,845.0,432.57000732421875
2026-07-08,313.3900146484375,493.5,948.7999877929688,204.1199951171875,173.39999389648438,815.5999755859375,436.9800109863281
2026-07-09,316.2200012207031,491.20001220703125,991.6400146484375,202.77999877929688,176.39999389648438,830.5999755859375,436.9599914550781
2026-07-10,315.32000732421875,499.0,979.2999877929688,210.9600067138672,176.60000610351562,829.0,434.1099853515625
2026-07-13,317.30999755859375,499.70001220703125,937.0,203.52999877929688,175.1999969482422,856.4000244140625,421.5799865722656
2026-07-14,314.8599853515625,504.3999938964844,983.1199951171875,211.8000030517578,174.39999389648438,849.5999755859375,420.3900146484375
2026-07-15,327.5,515.2000122070312,904.280029296875,212.5,177.6999969482422,852.7999877929688,419.4800109863281
2026-07-16,333.260009765625,516.4000244140625,853.2000122070312,207.39999389648438,159.1999969482422,850.0,409.739990234375
2026-07-17,333.739990234375,498.29998779296875,848.9500122070312,202.80999755859375,165.1999969482422,845.5999755859375,398.3699951171875
